,superkingdom,phylum,class,order,family,genus,species,tax_id,barcode01,barcode02,barcode03,barcode04,barcode05,barcode06,barcode07,barcode08,barcode09,barcode10,barcode11,barcode12,barcode13,barcode14,barcode15,barcode16,barcode17,barcode18,barcode19,barcode20,barcode21,barcode22,barcode23,barcode24,barcode25,barcode26,barcode27,barcode28,barcode29,barcode30,barcode31,barcode32,barcode33,barcode34,barcode35,barcode36,barcode37,barcode38,barcode39,barcode40,barcode41,barcode42,barcode43,barcode44,barcode45,barcode46,barcode47,barcode48,barcode49,barcode50,barcode51,barcode52,barcode53,barcode54,barcode55,barcode56,barcode57,barcode58,barcode59,barcode60,barcode61,barcode62,barcode63,barcode64,barcode65,barcode66,barcode67,barcode68,barcode69,barcode70,barcode71,barcode72,barcode73,barcode74,barcode75,barcode76,barcode77,barcode78,barcode79,barcode80,barcode92,barcode93,barcode95,barcode96
0,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Skermanella,Skermanella aerolata,393310,0.0166878641367557,0.0158683831791034,0.0208578902414992,0.0119112556566446,0.0127169650876937,0.0137105703063918,0.0157445020018702,0.0114809082716637,0.013906927352307,0.013426012528398,0.0139415845860098,0.0104466924970265,0.0150657250448087,0.0171603481908516,0.0168892963400479,0.0124011783351812,0.0183984637320254,0.0141971002203559,0.0148554814540094,0.0143455765337497,0.0087260449281055,0.0045609435051931,0.0071126484653814,0.0167402392908804,0.0083816256669801,0.011901128149548,0.0162664361506567,0.0085933972839057,0.0148902473267263,0.008581398164411,0.0081074583381076,0.0109539487039566,0.0074875977073292,0.0110275335958248,0.0084185226012267,0.0064812506784242,0.0196455823784642,0.0053451337333903,0.0076391836847049,0.0062430092373474,0.0109426727333838,0.0099193926597758,0.0072326375824178,0.0097435712485158,0.0135411633448072,0.0090426809570597,0.0046032256279499,0.0076715418096295,0.018163638593963,0.0109720209397439,0.0098360533941159,0.0053608384703884,,0.0105003795785698,0.0038118880212302,0.0085380865793195,0.0082362921127339,0.0101447360522555,0.006010631189859,0.0074488049473789,0.0037212022239707,0.0091749560839066,0.0080502824342363,0.0082597146306719,0.0091010139861771,0.0051830568798881,0.0062424927405419,0.0084535175369784,0.0078490487966798,0.0063034955894091,0.0081282416154558,0.0071233935033989,0.0076053139265062,0.0092610496073182,0.0068059584870103,0.0063723496615416,0.0097989787049554,0.0068886871214297,0.0069270387082486,0.0089355448259144,,,,
1,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Skermanella,Skermanella rosea,1817965,0.0236826142995725,0.0235580586486836,0.0325635502572365,0.0209731608330489,0.0298744009557337,0.0247720261624121,0.0228781303627196,0.0190735889010562,0.0250946412509509,0.0240587979306284,0.0248472931087305,0.0146654692848334,0.0234997751846999,0.0247473792419691,0.0269055425479774,0.0216127270711564,0.0255000367322531,0.0238981495294837,0.0227918699385494,0.0217012124011664,0.0135854027469957,0.0073144434306659,0.0107783130445982,0.0174488276414994,0.013914678913806,0.0187724584685336,0.0213842028769586,0.0129112247879162,0.0185942021861434,0.0135301747159408,0.0121203550805355,0.0200053265253961,0.0129022523295683,0.0205083835212683,0.0132043244143241,0.0106552286159434,0.0268756411215342,0.009384799909241,0.0155840998014277,0.0091472557920212,0.0162274913107591,0.0158536498123732,0.012156074711676,0.0170711757853987,0.0131033051054977,0.0104051176988696,0.006133623142521,0.0112817732985574,0.0287471054569018,0.0200180600105414,0.0153063339100012,0.0085707120661147,,0.0152555974834022,0.0063816498754383,0.0133970433906334,0.0188720953859839,0.017070680392258,0.0093097518751333,0.011824876766768,0.0053537044968299,0.0123341847124621,0.0120850638089523,0.0173635821738865,0.0144806686705281,0.0072300806214665,0.0072817508857285,0.0145942987371541,0.0115109481644735,0.0084739413644119,0.0133036092563521,0.0101389686593405,0.0127981165150655,0.0144554444712453,0.0124866309163257,0.0133115726568822,0.0159572233679666,0.0111603949527629,0.0125837011330259,0.0114969106899188,,,,
2,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylobacteriaceae,Microvirga,Microvirga aerophila,670291,0.0030376253516544,0.0027724984253294,0.0031154237638256,0.0023269908648589,0.0021860929543705,0.002159332298903,0.0022433694433762,0.0020903830457189,0.0026322987007321,0.0040449462748108,0.0027580789025647,0.0020665019215369,,0.0035196099908421,0.0045588195408125,0.0013922149485174,0.0023499679745074,0.0022550707376907,0.002088354132766,0.0023672096425351,0.0025404666519244,,0.0010833506512231,0.0020455413023817,0.002241176379624,0.002793574162415,0.0022083790616435,0.0017697714986106,0.0026449662636005,0.0020824755025002,0.0023044306410458,0.0024530166355433,0.002104515953933,,0.0013900388786564,0.0010874612262127,0.0026859430497773,0.0016894699969575,0.0014064422727671,0.0013052474436102,0.0033482820088135,0.0021666518036557,0.0022422200229337,0.0017324672820867,0.0018523271901637,,0.0010354723857081,0.0016961863148964,,0.0029915608176608,0.0023152906570662,,,0.0020787493514551,,0.0017520772049177,0.0030434675957473,0.0021162164011334,0.001016172659726,0.0017749562396041,,0.0022771362638493,0.0016977577808123,0.0032244568174206,0.0014455029951222,,0.0014506510173886,,0.0020631242440404,0.001254201570702,0.0016101172819323,0.0013143220205226,0.001826772341665,0.0021694707054837,,0.0009987208816018,0.0030034765168375,0.0014475828105598,0.0020708201624976,0.0016130424203656,,,,
3,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylobacteriaceae,Microvirga,Microvirga subterranea,186651,0.0127628526620778,0.0111187124194928,0.011262961722622,0.0102887176471368,0.0079904578511791,0.0097612998186912,0.0083951807014118,0.0075645079063969,0.0083092513731901,0.0108382747025206,0.0100525632157618,0.0075148445705,0.0098801679622041,0.0129242256659584,0.0133070206802789,0.008580507673774,0.0103971617854281,0.0062209482885064,0.0097801239942508,0.0089153997119255,0.0078866876742531,0.0043284351561966,0.00534438206616,0.0116381295874479,0.0064981492827072,0.0077567015272878,0.0088805544747665,0.0071803063970868,0.0101708077314055,0.0067810348897456,0.0064766848395666,0.0063509763604574,0.0068491555327124,0.0101174938349051,0.0048097025124122,0.0048959187173133,0.0158708853946956,0.003799492436263,0.00619349697304,0.0040859634216127,0.0089408474664146,0.007138342092914,0.0040860519577636,0.0065419665768181,0.0082714814466221,0.0076210972238474,0.0034796057622173,0.0063322341681618,0.0110776863349678,0.0092964735560147,0.0078140783708754,0.0045542728889844,,0.0084778422044304,0.0024886401115799,0.0070957631724136,0.0072988446143799,0.0079991407359774,0.0043607165667768,0.0049459488414227,0.0040564499969221,0.0085296499212787,0.0069117553755754,0.0080545587805548,0.0064196553233437,0.0038735187654107,0.003844048025999,0.009229886791878,0.0059482367019589,0.0061523713462985,0.0053974279723939,0.0052787561570617,0.0051832513374888,0.0084587745317745,0.0071203341287244,0.0083757251263563,0.0082122074743522,0.0061107745229197,0.0056411718253782,0.0059983662765392,,,0.0019514644366942,
4,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylobacteriaceae,Microvirga,Microvirga sp. 17 mud 1-3,2082949,0.004118755590452,0.0040813933070751,0.0060542968024055,0.0040102941552648,0.0034218540399604,0.0036304233187545,0.0028167509035246,0.0032187328799457,0.0038603677211186,0.0046653499385547,0.0037915813166252,0.0028065138262666,0.0032022449426555,0.0044015107400828,0.004871374844648,0.0029964867713793,0.0047861519332694,0.0020148222706943,0.0046552328137753,0.0043806528042091,0.0035345094769665,0.0018854973796418,0.0025736924643582,0.0049829072035925,0.0024473101908099,0.0039547308949882,0.0027390512312635,0.0032744097638469,0.0055695460406473,0.0030026141678978,0.003082333033399,0.0036670137585527,0.0032972045132193,0.0032820619498015,0.0022992247419168,0.0014415013662847,0.0058473389397924,0.0017171298507646,0.0029994974966335,0.0021504726660412,0.0039579562892472,0.0040778074437287,0.0018486751946711,0.0042286843470973,0.003543450729353,0.0030572012151292,0.0010948039348238,0.0024633556008854,0.0037104282866086,0.0044739064560706,0.003886089747021,0.0022868351642171,,0.002694228814154,0.001020732572067,0.0030266204953682,0.0028454829814532,0.0028486835819528,0.0017754740643073,0.0022282256716871,,0.0033704418790841,0.0037294069146904,0.0025142916495337,0.0031592279495052,0.0019326200317491,0.0019475750792156,0.0045183476207882,0.0022728154795145,0.0020565451913852,0.0025886713269652,0.0025443564990416,0.0025225155032158,0.0027033021260454,0.0040180572730517,0.0025107132307255,0.0042763687729625,0.0030483523107009,0.0021878578320089,0.0025551329939977,,,,
5,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylobacteriaceae,Microvirga,Microvirga brassicacearum,2580413,0.0067779067112135,0.005928173084313,0.0080465230183496,0.0051198692215587,0.004862942132643,0.0049571203863394,0.0048445562383492,0.0042134600239558,0.0048991488513237,0.0048565803704916,0.0064249002946125,0.0047370799286528,0.0049089063041805,0.0080646102585217,0.0059364741939912,0.0045760473646818,0.0067066285738899,0.0059309979806448,0.0036471734019803,0.004934347133335,0.0047931751222613,0.0023665093601419,0.0028591327380239,0.003834830356591,0.0033629609369949,0.0038048151936807,0.0040441214644505,0.0044570600694717,0.0053538600005315,0.0038930540705563,0.0038651359406287,0.0055906961144308,0.0039724793702064,0.0053974850133108,0.0036807094778754,0.0029182863548289,0.0048362314771579,0.0036371079140816,0.0026710358150804,0.0031551457034653,0.0051813753783132,0.004039836123982,0.0026881442147427,0.0041301730051058,0.0037317611193982,0.0046888606204039,0.0018800013722075,0.0037271286307681,0.0060502079249234,0.0050448799896101,0.0036123707125067,0.004621609357438,,0.0034511238109287,0.0013689330062531,0.0037727250984951,0.0056951995703794,0.0046742225139483,0.002397039008361,0.0035947335769432,0.0026524366283466,0.0047526032424659,0.0039285879628185,0.0039884792251792,0.004282181037375,0.0019649549277961,0.0023702994039005,0.0040463967597029,0.0036372961665176,0.0035742350165578,0.0058073575587575,0.003184125351404,0.0042338402199326,0.003587014366916,0.0048814817377511,0.0046705103175561,0.0048529272099345,0.0039832294780736,0.0034302080098083,0.0037834168738469,,,,
6,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus sp. S3,486398,0.0064849765715316,0.0024940121634397,0.0065778322308148,0.0027924562587576,0.0052980521807247,0.0027521238004301,0.0032719999743573,0.004219108401134,0.0105272397704783,0.0047152349802945,0.0055616798614261,0.0051804719599375,0.010251929311613,0.004449244925418,0.0050234710535414,0.00535398008098,0.003512564766508,0.0028140136021077,0.0046384635241774,0.0033334298018595,0.0042063410127206,0.003027497147506,0.0038667006278545,0.0061193872080019,0.0039993158311828,0.0018653035131186,0.0021011526785781,0.0023065998689224,0.0036314902325957,0.0029025007788341,0.0037157901294505,0.0034948117283997,0.0035964587841872,0.0050751177818608,0.0039634026076376,0.0063343095423768,0.0056988086117109,0.0164774041459443,0.0034612810421148,0.0018627728776425,,0.0027139871601486,0.003707220221507,0.0021235276488897,0.0045610652380338,0.0090401658999196,0.0022241307203833,0.0032527592654201,0.0060837880114531,0.0023107225159844,0.003115116019453,0.0064821592615789,,0.0027861917637791,0.0017220236118726,0.0023037471965868,0.0058730561886667,0.0048265423417569,0.0034967202655061,0.0042513407713512,,0.0035140388916567,0.003599105775888,0.002986034314953,0.0022190138748549,0.0023280730871078,0.0027845419249748,0.0037550698152656,0.0035028689594024,0.0044122211432729,0.0021012527387356,0.0046122232905145,0.0051717397763293,0.0029519556987716,0.0055229768775772,0.0026204939805903,0.0034736955541719,0.003949254333312,0.0023214519395341,0.0035400833709886,,,0.0340593709483333,
7,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Microbacterium,Microbacterium saccharophilum,1213358,0.0063633519637457,0.0083483971496904,0.0083499005952375,0.0049452080343465,0.0064035796081249,0.0048725349011026,0.0069213997561973,0.0039236068839571,0.0068059757563502,0.0134418017872221,0.0070215001124233,0.0061078662999253,0.0062972797271987,0.0060998103593271,0.0072392844893796,0.0037286797785181,0.0074433390335011,0.0092056790785716,0.0036734351387785,0.0049048599487499,0.0070125355198194,0.0026529587236128,0.0031759976539065,0.0059023459934922,0.0027118630877128,0.0041810677499626,0.0086509434955184,0.0029078342615228,0.0076993396751331,0.006741239429735,0.0048809073955122,0.0072827984595084,0.0049041866832986,0.0062333412313002,0.0039610888258635,0.0027917620143075,0.0089358086845195,0.0023438163216817,0.0030495144851785,0.0036307718577388,0.0081339036602415,0.0045231152976871,0.0028525506629268,0.0058897431899319,0.0057181978725135,0.0042643915901666,0.0020613404469194,0.0046387381894108,0.006006006006006,0.0047624624381891,0.00410583680071,0.0030517578124999,,0.0047610492274523,0.0010994149145682,0.0044993756621871,,0.0028511817278517,0.0027592735698693,0.0045682360198715,,0.0039001560067534,0.0034789446539334,0.0045478582760444,0.0033316833305285,0.0024481302402209,0.0060174337293713,0.0042417983174182,0.0044251203098111,0.003956689624508,0.0039660616563069,0.0050663495410626,0.003675895510715,0.0044793789256184,,0.0042881330699916,0.0052935067523544,0.0041294454744811,0.0036890891420594,0.0068762474326566,,,,
8,Bacteria,Proteobacteria,Gammaproteobacteria,Nevskiales,Steroidobacteraceae,Steroidobacter,Steroidobacter agariperforans,268404,0.0099703629403287,0.0060653457126152,0.0085509093688284,0.0058043218568866,0.0042267135870712,0.0047812731527746,0.0074266444582816,0.0073800362954945,0.0085655453803654,0.0054859626327536,0.0076886124045455,0.0056129099333051,0.0066644775104854,0.0077584662258552,0.0064500097359016,0.0059304206279472,0.004254633699547,0.0053460532219272,0.0051302690678501,0.0052328151925666,0.0083932621750869,0.0034785347985012,0.0070399958349631,0.0051980053132239,0.0087351537018574,0.0076127231033663,0.0042667982941495,0.0043633604488759,0.0055077029424581,0.006610214548553,0.0087119280594033,0.0091143526865943,0.0073916734420953,0.0053624226684765,0.0084416102776801,0.0054231008355363,0.0057997185235346,0.0036535948826149,0.0045738743322301,0.0032189454182295,0.00852259228205,0.0064189732123607,0.0066254936342997,0.0073683200269888,0.0044201765408746,0.008139077264814,0.0032132649090464,0.0087962484902905,0.0067349984266301,0.0068391261939315,0.006069333828802,0.0053866276604431,,0.0067588649268062,0.0026472812521771,0.0065948728920228,0.007038789470054,0.005832347737809,0.0069036226361749,0.0063430928788308,0.0029838183591268,0.0075082145039219,0.0051192526197457,0.0069300224415267,0.0049376315125293,0.006012810157724,0.0061033474075385,0.0082340672081388,0.0083375017924025,0.0070757518846493,0.0088568555188153,0.0054601482116675,0.0077938647342822,0.0065800133088574,0.005926930001681,0.0049144097810011,0.0077106559758264,0.0060406158961121,0.0055368615878149,0.0077831394848875,,,0.0009976315653693,
9,Bacteria,Proteobacteria,Gammaproteobacteria,Nevskiales,Steroidobacteraceae,Steroidobacter,Steroidobacter denitrificans,465721,0.0385399006229215,0.0212404457652984,0.0312643975780157,0.0227587368268143,0.0188808466660404,0.0214151890103947,0.0295744336803532,0.0300974732778364,0.0353630832848673,0.0231864678271435,0.0259571755566344,0.0281385958650939,0.0282215318570552,0.0223194849472975,0.0243648422997476,0.0263804905272269,0.021533250042092,0.0201430430918153,0.0186030666856703,0.019660419094728,0.0375870758055709,0.012826567083545,0.0313556572071663,0.022913243656635,0.032252446676914,0.0297173400768672,0.0204866994231807,0.0231273317335811,0.0289851169190352,0.0344122470266611,0.0381929055680119,0.036208097710238,0.0319195334189809,0.0335108194795197,0.0279770767902439,0.0298343610615776,0.0277015154152373,0.013442897952081,0.0141955973062433,0.0163589508437923,0.0298949617863488,0.0311589095507981,0.0296117532005913,0.0314236018503994,0.0185031078090537,0.0331920541930797,0.0147950152443622,0.0354392615769443,0.0285475519999742,0.0273726879374051,0.0340720873233562,0.0332209632885308,0.0799439670801027,0.0334406187432913,0.0101422011472005,0.0288401994724375,0.0299184602931716,0.0314522470933765,0.0285278488831679,0.0273505283221358,0.0099376504233354,0.0315424071360612,0.0244060879950935,0.0289419521264885,0.0240963909253782,0.0234909810169769,0.0209754930051411,0.0311226360772392,0.0315835385166987,0.0317925871483216,0.0370253649531817,0.0252152877644235,0.0302049652424634,0.0289577961088677,0.0335296742068735,0.0281231804608452,0.0285747654226843,0.032128970661253,0.0277877095693157,0.0275331648313547,,,0.0017065661999085,
